"fincode","year_end","net_profit","net_sales_ttm","net_sales_2yr","interest_earned_growth_percentage_cons_3year","net_profit_growth_percentage_cons_3year","operating_profit_growth_percentage_cons_3year","profit_after_tax_growth_percentage_cons_3year","profit_before_tax_growth_percentage_cons_3year","eps_growth_percentage_cons_3year","net_sales_growth_percentage_cons_3year","operating_profit_margin_growth_percentage_cons_3year","net_margin_growth_percentage_cons_3year"
245636,202103,"-16.327","303.978","50.10",NULL,"-48.33759849304773","-35.537011336927904","-30.067111554664617","-45.35659222691169","-24.5864020748358","82.39019002082142","53.18521247962424","55.16922797012993"
132823,201603,NULL,NULL,"56.06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
278804,202103,"-1.069","0.305","2.23",NULL,"24.59330127391892","16.978801183428228","17.153667921731664","17.153667921731664","22.353190383658273","-48.47733420501778","-1.566499699718893","12.877482444300092"
205750,202103,"17.11","891.8799999999999","541.63",NULL,NULL,"61.23091336272992",NULL,"156.07347879910836",NULL,"18.086768472398962","-13.987729418236727",NULL
132700,202103,"11.952","544.146","272.09",NULL,NULL,"69.5638730197938",NULL,NULL,NULL,"25.98948096754137","-15.21646389834056",NULL
126981,202103,"40.863","569.923","213.73",NULL,"332.94913572894484","67.0519800497793","165.6386419879537","145.76850308221748","9.897508904423734","38.67033541833065","-24.110006870728718","20.370342878327374"
100308,202103,NULL,NULL,"7432.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224650,202103,"-23.732","58.362","67.87",NULL,"33.065167125093275","36.71335215785998","23.481204999718752","23.48825921070816","26.067049576427635","-4.906513121752631","58.07411748630393","49.490934292824065"
200018,202103,"-760.8","1012.36","1139.72",NULL,"-43.72373560843037","-29.230143922517993","-27.355879038667542","-12.035425134220844","-27.65352841710149","-3.8729526721629326","15.310111391628023","18.69790432877473"
200270,202103,"-1.327","39.65","46.95",NULL,NULL,"-35.81587613411163",NULL,NULL,NULL,"-5.477355185180555","-57.22266530287813",NULL
105200,202103,"4734.4400000000005","18870.35","8720.35",NULL,"87.48574130263187","44.8349444082824","52.0473409669526","48.86703244092316","51.88076321876647","29.344712474368563","-29.459584497313806","-26.341780773530445"
200126,202103,"11.766","23.877000000000002","21.86",NULL,"-56.0704934953528",NULL,"-42.212015227417055","-43.671822299700125","-42.21210770320356","2.985607202667584",NULL,"-64.90495363928379"
117273,202103,"4.318","159.376","131.57",NULL,NULL,"48.67779499214353",NULL,NULL,NULL,"6.599544598456619","-12.138191698109125",NULL
132824,201103,NULL,NULL,"165.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294587,202103,"15.953","505.04799999999994","193.35",NULL,"144.43621595502574","77.28724382694668","81.45838220944466","82.30395942179203","-38.12445172631958","37.71972909416452","-18.904834522237334","-17.116085326924413"
131568,201303,NULL,NULL,"1.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217625,201803,NULL,NULL,"853.90",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212642,202103,"74.84299999999999","628.621","397.71",NULL,NULL,"15.495752467608014",NULL,NULL,NULL,"16.4861052463527","-37.5394601162615",NULL
274083,202103,"57.223","3287.887","1956.10",NULL,"126.5415552016536","25.39289647967946","72.4905280615038","52.05937743863811","29.900409276022422","18.89819911582009","-33.56280471698535","-8.697523070821001"
217582,202103,"372.39","2780.17","1844.23",NULL,"49.33677788919575","21.32226114228011","30.650532595571956","31.213999118215476","5.803951032008214","14.661800414202286","-33.344640463595766","-27.76112393463741"
299122,202103,"-56.379999999999995","175.63","120.88",NULL,"-3.767825698116045","-23.01421253481808","-2.496368382502423","8.026828005629593","-8.738876794092532","13.261267287442436","31.57895146698997","43.6309968458382"
312331,202103,"26.966","342.421","160.06",NULL,"80.57412134934583","35.977810787913555","48.287202989277425","47.296031997316575","-69.05486220628705","28.852404187026103","-33.52048231222958","-27.76467007366773"
200075,202103,"6.2780000000000005","614.904","626.18",NULL,NULL,"145.35499646782225",NULL,NULL,NULL,"-0.6038929137259452","55.50286861986486",NULL
266384,202103,"241.375","12577.988000000001","6212.87",NULL,"25.874908470201152","23.07894767597487","16.580553209012194","15.586986344513743","-29.965958716326845","26.504595767014738","-38.709837882189724","-41.9269431918334"
207877,202103,"92.22","1710.4599999999998","1036.96",NULL,"3.964994649726128","9.996151953354527","2.6261626733271815","2.3963116263591377","2.186999501689968","18.15451072051801","-41.35379392307469","-45.27813858141383"
103349,202003,"2.34","24.44",NULL,NULL,"-15.016341440120263",NULL,"-10.27978979854527","-9.023591244909667","-10.301878149081901",NULL,NULL,"-65.07245503264153"
190013,202103,"43.879000000000005","465.41099999999994","373.35",NULL,"129.23721468994165","17.954918713932997","73.85615958341201","64.64606018685366","41.21582640499106","7.623430064411019","-30.95631564520509","1.1407514674583341"
216870,202003,NULL,NULL,"2636.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222256,202103,"-0.45499999999999996","5.413","1.24",NULL,"1.6086840019415738","-37.06595985311569","1.0753521592934412","3.451061539437028","0.9658232625988972","63.43263417764846","47.198969721381026","62.39144794466084"
131595,202103,"478.533","3247.5","736.08",NULL,"64.4441360152471","55.35686082989084","39.31961348827107","39.0212773567745","-16.86965096446955","64.01165614361226","-40.328129803153686","-46.48343540710026"
126683,201003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117296,201303,NULL,NULL,"482.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229571,202103,"17.152","65.283","52.40",NULL,"30.704496244947222","22.351131918535884","19.54378941433643","18.94430738235162","17.494984745293518","7.602643008982102","-28.368627702007863","-29.98567226516391"
132832,202103,"-1038.35","413.8","1521.42",NULL,NULL,NULL,NULL,NULL,NULL,"-35.20913345761719",NULL,NULL
132390,202103,"117.19000000000001","449.68","94.17",NULL,NULL,NULL,NULL,NULL,NULL,"68.39544269240258",NULL,NULL
252696,201703,"-84.977","34.287","134.69",NULL,NULL,NULL,NULL,NULL,NULL,"-36.62304370601659",NULL,NULL
111593,202103,"1.9809999999999999","0.76","0.65",NULL,"369.1600058733812","80.83819312250664","180.25109750559216","164.73829844425723","20.665108412976842","5.349726357395657","8.344252266630669","44.39011455270234"
313946,202103,NULL,NULL,"88.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
240415,202103,"-1.151","23.1","39.41",NULL,"-177.00782179088975",NULL,"-97.23986117741683",NULL,"-93.84080742349319","-16.31097369538329",NULL,"-49.50003908233165"
106186,201203,NULL,NULL,"16.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295949,202103,"4.079","27.849","14.06",NULL,"65.45645628434842","53.80320857084977","39.89079736955146","36.72284698692443","25.398317029048822","25.586057857812893","-22.848228069469577","-28.92953747884992"
268021,201703,"0.142","0.025","0.16",NULL,"-33.38543702762886",NULL,"-23.725484904985063","-23.36905676064469","-72.19710387401979","-46.13913274920291",NULL,"-36.48523839144319"
119234,202103,"5.843","42.374","16.03",NULL,"40.26190029156411","82.47709501757852","25.302522022678463","29.440831630091147","16.90640827347334","38.26809519377057","-16.862664342651325","-43.44797106393592"
222263,202103,NULL,NULL,"1110.82",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123301,202103,"101.36699999999999","1541.384","903.82",NULL,"74.02852552511206","23.504742715926618","44.681708000457746","41.6518763178433","44.675699458581434","19.474796580678632","-34.87897189999926","-23.796111923435436"
251863,201503,NULL,NULL,"1.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132612,202103,"97.01","1817.2900000000002","1241.53",NULL,"2.1057179908483548","3.8194985163785944","1.3989308230118125","0.9505322174064856","1.8884287879146422","13.541773325704543","-42.39816458518945","-43.704901401084705"
123642,202103,"1660.2","7977.8","4577.00",NULL,"49.95597349283716","28.96005576437608","31.011427991600172","31.662388633647275","31.011405912633805","20.34666987471814","-32.49522856664976","-31.76754175449088"
226625,202103,"313.98","1595.97","627.39",NULL,"46.88912693924681","34.73070830641447","29.21901702618741","29.033043064412478","-13.478378498640009","36.509343203085606","-37.824589737579586","-40.40781784530216"
100690,202103,"563.78","9154.64","7634.06",NULL,"11.916856122001306","-2.9900618246793353","7.794598984512313","9.575301119093593","7.807426915368576","6.241754443822334","-42.47794981008782","-36.44427089694792"
126709,202103,"2.413","0.8949999999999999","0.55",NULL,NULL,"875.3061762556127",NULL,NULL,NULL,"17.621518519961942","421.5619710126717",NULL
124742,202103,"541.0899999999999","1937.47","1061.29",NULL,"46.698680036380466","25.88969973948103","29.10730155307153","29.22541092723836","30.12795114005449","22.217568191819904","-35.11117713544345","-33.94869966741692"
132173,202103,"34.934","235.897","117.80",NULL,"20.42197841347122","12.113760084154546","13.188899814042877","26.881265674727217","8.738498735888633","26.045025111595145","-43.96714701650482","-43.858826245077196"
126630,200303,NULL,NULL,"2.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100540,202103,"-10.41","0","2.00",NULL,"64.56372205022578","56.22616398196425","49.92371916870376","49.83075306142678","49.92250989301247","-100",NULL,"36.14909819048189"
131892,202103,"-0.8","9.539","3.60",NULL,"30.36893761772086","-76.89915148769502","21.439902412735044",NULL,"27.597044938131386","38.37791501902932","19.49500322580475","68.7552571087957"
119156,202103,"145.95","1125.33","463.35",NULL,"461.45060500230244","84.95350600766105","215.89375195383647","186.1573606559872","215.8055083139121","34.41783922770316","-13.319807029159382","49.4853037520919"
256195,201803,NULL,NULL,"615.20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216276,201603,NULL,NULL,"262.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132271,202103,"0.6799999999999999","13.245","8.18",NULL,"79.94708216848747",NULL,"47.94372157306812","33.99588524049315","28.493362203169003","17.426527878848507",NULL,"-18.9100361363564"
269816,202103,"66.759","847.9440000000001","435.30",NULL,"52.25047892644979","27.049344818172806","32.344463670677136","29.704235600744887","-56.025922287877215","24.889569365722863","-35.91462458709421","-33.14488980186583"
100209,202203,"26750","162990","121641.00",NULL,"9.904188875639196","7.605075854232024","6.498337994627157","7.693583306883722","6.899434623419176","10.245361529469932","-38.51265111591978","-39.210285351650334"
232793,202103,"160.418","1006.876","340.61",NULL,"72.35729470213042","42.528466173294824","43.75394747497276","44.44200538624634","-17.30755521230597","43.51794205204773","-37.43839859940338","-37.16553668875746"
130117,202103,"184.75","2101.191","1276.56",NULL,"25.71438292242916","29.289785111573586","16.4814170254592","17.17131815402624","16.951068313183846","18.070508406932184","-31.017898186272696","-37.74102496448626"
100463,202103,"137.67000000000002","6281.58","4674.02",NULL,"32.77672268444833","11.337305949646037","20.803994956782734","17.6687109953378","-30.118331863699368","10.355193412106978","-36.443310429124246","-31.116075226026606"
207673,202103,"1225.81","63672.240000000005","37090.42",NULL,"37.1211462843728","24.28450682279997","23.424949091972145","30.104479059448064","-47.05935562695585","19.73729953592869","-34.611575954716486","-35.04915584569657"
298838,202103,"34.32","137.433","28.22",NULL,"95.93177829276813","57.86623096828705","56.58010746398639","56.45660517495583","-37.85648908117106","69.50324068461438","-41.332042119061605","-41.72218526993529"
100136,202103,"-121.047","1063.446","991.76",NULL,NULL,NULL,NULL,NULL,NULL,"2.353559683105999",NULL,NULL
131225,202103,"11.674","217.13400000000001","180.94",NULL,"-23.92238391737639","27.78255192908421","-16.662986996614148","-10.434713845510156","-19.47452808025041","6.26683574068938","-24.24869751483466","-50.499242383647804"
220066,202103,"2.8739999999999997","68.44","32.11",NULL,"195.11168918040008","28.634961025744143","105.74262409561052","114.87501393656801","19.708339416929576","28.693486017811697","-37.02992238749717","-0.7394183878845162"
218933,202103,"221.92","3283.8300000000004","1559.86",NULL,NULL,"-2.9746699231196883",NULL,NULL,NULL,"28.16369355910564","-52.30931487318205",NULL
130765,201103,NULL,NULL,"0.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212773,201503,NULL,NULL,"2673.15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112253,200703,NULL,NULL,"1.10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123790,202103,"0.057999999999999996","4.779","8.51",NULL,"-39.79202710603852","-37.8138647884159","-28.697842642879568","-25.16792420077246","-29.983161300960003","-17.49711093820482","-52.52392674246033","-45.746746143542524"
126921,202103,"32.173","38.554","7.37",NULL,"153.91917985807925","86.63717345722466","86.12169734517995","87.56255613277052","86.10327230063028","73.5937100686056","-32.28220018102288","-32.394760128935005"
286711,201303,NULL,NULL,"2.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106579,202103,"49.576","463.668","383.54",NULL,"-22.710079732783782","-6.405303617022328","-15.779999528020483","-12.817340541385835","-16.40935485523346","6.528420247443534","-44.652453713923876","-50.23383857292214"
130045,202103,"10.068999999999999","7","47.23",NULL,"1099.3450593672244","196.89689783977872","423.9575470419736","124.27211550659622","-0.6312824629541969","-47.07916376264332","253.43338242130397","509.9291586375685"
105854,202103,"25.792","120.73499999999999","113.95",NULL,NULL,NULL,NULL,NULL,NULL,"1.9466483613370444",NULL,NULL
132398,202103,"0.151","0.733","0.59",NULL,"124.35091560618451","38.592253406883835","71.37674800361597","124.6221366935111","81.92433991932894","7.502192314574607","-18.807957816271347","2.112714671313465"
242461,202103,"3381.8900000000003","40589.979999999996","19553.68",NULL,"74.89238636821509","41.48843227719108","45.16010347118675","46.3274848800449","39.94030452585711","27.564582277558202","-30.127841537243306","-28.161944979793063"
302222,202103,"-10.601","2079.745","1636.66",NULL,NULL,"-20.34750715468886",NULL,"-66.49589011242189",NULL,"8.313820184714004","-53.673606688190965",NULL
100337,202103,"38.3","89.4","43.67",NULL,"115.98709755302235","58.20520383481427","67.09054373783196","61.08997568542955","54.38639516500241","26.974967095886736","-21.509699481210333","-16.07699549942524"
106522,200303,NULL,NULL,"44.52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281812,202103,"1.052","18.916999999999998","23.33",NULL,"209.25129528647676",NULL,"112.26302617478522","79.73089781683728","91.54877259852876","-6.750643887700125",NULL,"32.792150631747184"
107968,201303,NULL,NULL,"6.76",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200503,202103,"17.182","649.697","525.42",NULL,"-19.033876448758413","-11.016935051628518","-13.130184742487405","2.795316968990469","-13.131638961158409","7.333367140950076","-47.77407558036785","-49.18159801261024"
132287,201203,NULL,NULL,"0.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208045,202103,"-9.652","3556.317","1134.84",NULL,"65.54835435207097","50.83406439082121","50.855681785311525",NULL,NULL,"46.33738056420786","-35.068230552170455","78.5157701021332"
205521,201003,NULL,NULL,"1517.90",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132375,200203,NULL,NULL,"92.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111066,200703,NULL,NULL,"30.50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
286325,202103,NULL,NULL,"1704.85",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130715,202103,"-56.246","1.909","254.10",NULL,"13.452451837414126","61.214442819828506","9.1824365381043","9.134545458984988","9.11794453771737","-80.4145409807907","-24.753044992158223","-103.38958415643464"
104212,202103,"108.225","2020.6680000000001","1280.67",NULL,"26.87680729847497","37.429375049752636","17.19834918644132","17.182275921917523","17.197506991079937","16.417761022897672","-25.63421479675858","-36.58569177526194"
200128,202103,"-19.434","131.059","110.81",NULL,"28.50510331150422",NULL,"20.044189756257012","20.042818372104232","13.662821088262756","5.753795954719965",NULL,"52.37881129510191"
100460,202103,"75.89","4889.99","2725.99",NULL,NULL,NULL,NULL,NULL,NULL,"21.505117818531172",NULL,NULL
112599,202103,"8017.95","97894.75","39537.13",NULL,"227.76994767681848","80.61520110813889","120.65448257814549","116.27854972703608","94.26676483549228","35.285552715779424","-15.896084526770837","2.584795320093547"
237831,202103,"1521.48","4476.14","1603.57",NULL,"131.20670090336532","42.45491818894966","74.8505265620611","66.21169900806207","-46.974686002390285","40.80084015496575","-36.26389235683129","-22.0655972176353"
132864,202103,"37.292","1251.683","614.97",NULL,"103.10640656902122","24.03040894483135","60.37958364646849","58.89172568739616","60.36783136312496","26.730206116630928","-38.345927210520195","-20.456477958797525"
243998,202103,"81.67","1639.4900000000002","1021.95",NULL,"11.586707231082904","-0.21204908193109828","7.5825023217394705","-7.652138512900775","7.581117412079541","17.06481272165692","-46.30122052620661","-41.93696077247409"
289431,201403,NULL,NULL,"430.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132175,202103,"648.3","7360.4","4132.40",NULL,"33.492437598902036","27.56527814342129","21.23772424521828","22.40510914648659","18.798054275692323","21.21778797708751","-33.70520042859948","-36.428785568171286"
118029,201803,"30.544999999999998","565.6949999999999","536.35",NULL,"-10.579234523354042","18.977850338949164","-7.1834142585789245","9.482353922107855","-12.773369663852051","1.791461926319493","-26.367872893371768","-42.24458805106608"
229901,202103,"424.454","5609.635","0.10",NULL,"20502.281427065303",NULL,"3388.270942045459","3463.481108664736","3035.6278148820506","3728.055285971871",NULL,"65.21869440077337"
124669,202103,"28.826","311.102","214.33",NULL,"-8.856132345884028","-1.7319809798831631","-5.994852360703384","-7.562874210619352","-7.231227990910394","13.224378735086084","-45.32523287661034","-47.53444496675954"
105368,202103,"-31.887","127.487","132.24",NULL,NULL,NULL,NULL,NULL,NULL,"-1.2127216962207532",NULL,NULL
205603,200403,NULL,NULL,"360.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207842,202103,"20.944","812.007","388.35",NULL,"-67.31182304865521",NULL,"-52.547350418829595","-52.62376642598525","-52.54481470614165","27.872990293820198",NULL,"-72.17941522832756"
112289,202003,"-104.13900000000001","2766.268","3555.32",NULL,"13.92217663323324","19.21559503804813","9.511334302825404","9.511334302825404","9.510459952714424","-8.024564617252327","44.668926558151675","37.97747666983064"
132443,202103,"248.70999999999998","1926.1529999999998","1224.33",NULL,"57.77643697224655","23.791465543077294","35.52770875929936","32.38305634014742","35.108773441153815","16.304744100445355","-32.948849783157016","-26.86263251611145"
219491,202103,"7.2989999999999995","8.195","6.52",NULL,"-4.4219221724903","616.0459388023766","-2.9701124401113166","-1.7456231605643913","-2.9633667167018984","7.919631580563058","317.9377264374624","-45.450390617603944"
132621,202003,"-185.28","206.86999999999998","382.04",NULL,"-165.22007022320676",NULL,"-91.60386138075619","-70.86854678698087","-91.3367720023123","-18.492752732776864",NULL,"-48.02739539181713"
220196,202103,"12.01","59.44","39.18",NULL,"-1.7829630594491719","6.236343990478299","-1.1922024989395208","-0.018521948932626042","-54.71720984220523","14.904787266258657","-41.75668134257062","-46.08606722614535"
114316,202103,"4.6530000000000005","240.734","174.21",NULL,"-11.119010915083338","19.740217239897383","-7.55730758586679","-12.605995141863469","-57.04419317659243","11.383651278725825","-32.27827344238299","-47.440989921349896"
286634,202103,"-8.607","9.723","9.82",NULL,NULL,"-30.703980285982702",NULL,NULL,NULL,"-0.33035012390446594","-56.20824217204898",NULL
112597,202103,"26.785000000000004","47.323","20.15",NULL,"54.16431847096934","38.562216796070125","33.451229155511506","37.43117801183959","33.43190446439159","32.92267501326522","-34.33521875732711","-35.18284671693017"
275316,202103,"144.925","641.116","249.68",NULL,"18.389008978065657","55.87316113902432","11.911381448915881","52.92677062376754","-52.0873661356263","36.93599441339585","-28.291784542867337","-48.231560090000926"
112279,201303,NULL,NULL,"200.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288575,202103,"0.542","49.904","41.93",NULL,NULL,NULL,NULL,NULL,NULL,"5.975017836687235",NULL,NULL
132149,202103,"9339.47",NULL,"40853.83","20.40224110614812","106.09631502053878",NULL,"61.94970122781154","56.4765894539315","48.86957579516713",NULL,NULL,NULL
100339,202112,"-448.59899999999993","15472.171","14526.78",NULL,NULL,"-17.683012539177234",NULL,NULL,NULL,"2.1238782221037145","-19.30747517108116",NULL
287687,202103,"0.265","0.28300000000000003","4.06",NULL,"-43.15189258143091","150.43828146035327","-31.375792746774888","-43.637594944410374","-31.27438150542582","-58.84523425718871","283.2541873490461","-32.47519405436834"
208168,202103,"-184.09300000000002","598.5640000000001","847.41",NULL,"-74.9738047914974","-65.17493799911864","-45.205151324825096","-46.1325293501472","-35.89569591921502","-10.942123383551138","-16.83814145695235","-5.874815109001008"
200031,201503,NULL,NULL,"73.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
284184,202103,"122.973","2505.788","1240.86",NULL,"21.450689093361053","24.50808011873862","13.832600005976147","15.052888407742572","14.684339455812756","26.398090579938028","-37.94587740989004","-43.196954254438715"
113691,201803,"-83.635","350.629","530.81",NULL,NULL,NULL,NULL,NULL,NULL,"-12.90974161828451",NULL,NULL
228465,202103,"-11.175","1254.51","507.08",NULL,"65.12697347367951","65.99985098841378","50.45576882643277","49.909910790091","49.50205498107578","35.248528478627335","-22.680496467981147","76.35342297663684"
236257,202103,"82.176","936.917","408.40",NULL,"265.24320308884245","62.77010615419716","137.16727400865838","142.71383595603146","7.016052804893014","31.887953254494803","-22.252924896891678","12.190258380749874"
224205,200503,"-51.479","4.24","13.94",NULL,NULL,NULL,NULL,NULL,NULL,"-32.74864677224782",NULL,NULL
288685,201503,NULL,NULL,"61.98",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117146,202103,"406.32","3474.16","2097.28",NULL,"63.848657476914084","29.424198383529877","38.983077761512305","41.03866033890269","39.57228229379943","18.32171797335227","-31.09283963156124","-25.949608511296862"
132482,202103,"405.31","4506.367","3237.54",NULL,"-14.113358873804671","0.02925845020729234","-9.645369880087152","-8.069813773386835","-8.990831771223885","11.653019302347122","-43.562204834904264","-48.89490402882839"
276882,202103,"20.761000000000003","555.9739999999999","237.81",NULL,NULL,NULL,NULL,NULL,NULL,"32.72155351296273",NULL,NULL
132481,202103,"-31.660000000000004","20.836000000000002","12.93",NULL,"10.978058139210244","45.182408067620926","7.459599308079811","7.461547978313332","7.257753422599301","17.238955690733683","-21.986266198047723","51.713793143246164"
210171,201303,NULL,NULL,"221.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105872,202103,"193.01500000000001","1664.404","994.83",NULL,"59.26917795808395","27.3683562823448","36.38119526639747","36.45927417196661","-17.363884898386495","18.71437010625283","-32.41167632502798","-27.561289380958332"
117334,202103,"3019.57","98691.74","57369.90",NULL,"55.8796427506187","27.455956565606265","34.43930784671749","48.47313562861626","6.796571118706773","19.820806289470248","-32.98975045137631","-29.296324325145818"
132240,202103,"59.3","724.08","481.23",NULL,"22.32502424647762","13.547109572953264","14.378274449803708","14.40352896997732","14.377770266976198","14.589445915575471","-37.576924613429384","-37.14190931603191"
207901,202103,"1317.06","2957.34","630.45",NULL,"204.87222122939718","111.2286563797817","110.25446950700415","125.44803429257452","44.89868674548298","67.39797605258087","-20.50936433356152","-22.241823805222193"
307381,202103,"7.07","316.231","138.39",NULL,"92.39466418350257","33.627315921656596","54.689920235075796","49.510345175342366","29.544082802931015","31.714395801488315","-36.08879425207634","-26.05825326623069"
304549,202103,"184.45","3786.6910000000003","438.30",NULL,"153.86598532403326","88.54565613741951","86.09570219010261","86.85308765770657","-71.85711792616932","105.19312183127796","-42.11473052827921","-42.85032991956772"
250978,202103,NULL,NULL,"140.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106687,202103,"48.737","649.853","339.40",NULL,"44.59665939500093","26.127240151628193","27.87103283840726","34.1481901149936","27.864837093583738","24.1750747389184","-36.013563113511374","-35.005383435473924"
293862,202103,"-3116.799","15226.755","2546.90",NULL,"-39.067538780682945","-29.087309095865987","-24.590189307216683","-24.590189307216683","95.61517329938812","81.49520491734405","55.19445869706685","56.41291107770323"
132667,202103,"660.35","6529.09","3345.72",NULL,"156.53701833839685","24.41285872723389","87.39875235648383","84.52179575047971","58.263144890236674","24.964796864857796","-37.28218525511808","-5.514377645064961"
207778,202103,"521.225","9798.462","4991.70",NULL,"38.054266674462276","13.29967579838236","23.984260374361142","25.735703320326998","22.121419896565865","25.209268625446857","-42.99598948409452","-37.52138513184355"
132605,202103,"214.63000000000002","5472.33","1982.04",NULL,"108.65161623482255","46.46163950193769","63.28558083184896","51.83222752065602","-6.436127979594042","40.28781616712214","-34.231566269733115","-26.743996057262166"
132646,201703,"-28.433","301.492","264.13",NULL,NULL,NULL,NULL,NULL,NULL,"4.50875814207643",NULL,NULL
227740,202103,"9.013","4.796","0.97",NULL,"380.7312805534543",NULL,"184.84040068045803","155.19479149420968","140.49007971393954","70.36059441258627",NULL,"-20.438992646116372"
111611,202103,"-0.9390000000000001","0",NULL,NULL,"-168.75782636189265",NULL,"-93.30395805609693",NULL,"-93.52481613108749",NULL,NULL,"-65.19846505778506"
130707,201403,NULL,NULL,"75.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226328,202103,"167.434","1475.069","810.89",NULL,"54.327799508968","25.281517453671132","33.54555660918077","34.21473700678055","18.525796922033265","22.072207182365933","-35.34781795339653","-30.795977141146835"
229218,202103,"91.601","723.321","322.74",NULL,"55.239120150660725","28.025470657438433","34.070773531331234","22.34669970270502","-87.86558443152889","30.865778519408305","-38.371148735293545","-34.543712246465354"
245888,201303,NULL,NULL,"44.71",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103669,202003,"0.064","0.17099999999999999","0.25",NULL,"152.98221281347034","-10.902078789743818","85.66355334451114","-2.7411173781144105","-39.28139199620654","-11.891318850896626","-36.48750826206909","17.943885255582835"
100241,202103,"418.7","4492.2","2716.54",NULL,"64.93698873431973","37.45050634130771","39.59784291805628","46.66192990006923","37.05594859851114","18.25358790132754","-26.77736492755577","-25.560346618475915"
224770,202103,"-129.655","404.25","274.97",NULL,"-86.16617709953849",NULL,"-51.33307395295663","-51.33307395295663","-50.35764385167339","13.707271474297045",NULL,"15.589446263849183"
100570,202103,"23278","439695","249794.75",NULL,NULL,"24.59364243793818",NULL,NULL,NULL,"20.741362837693522","-34.99404466651116",NULL
100338,202103,"45.11","7310.210000000001","5587.14",NULL,"-43.30488018279387","-11.343932520081534","-31.498967383123897","-69.34388823070961","-22.42727527119487","9.373833219840577","-48.93676013241021","-60.659031926272334"
214275,201703,NULL,NULL,"346.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111551,202103,"123.15","259.644","102.32",NULL,"124.88874730696895","55.98219502249737","71.65053058762692","67.64114737799298","32.358029744460936","36.397345975485294","-27.958057399266867","-22.37239826609787"
220989,201403,NULL,NULL,"708.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122108,202103,"18.786","422.53599999999994","213.06",NULL,"92.30266498577164","46.92649834573493","54.64060326449618","67.47167653593525","48.96664748824961","25.63787955131629","-26.32920092187413","-21.495518352485178"
190030,202103,"155.62","3086.33","1527.01",NULL,"44.9379848019315","64.55400824459639","28.072183078532078","45.048230982272976","28.074342905180004","26.434858366541157","-18.01116428030157","-35.87895617836914"
131346,201903,"-9.681000000000001","72.275","97.46",NULL,"-130.63457609887487",NULL,"-74.56196045708401","-70.38551494348953","-73.18274603336054","-9.484998190677473",NULL,"-21.665906253143863"
105890,201906,"117.1","1020.6000000000001","945.20",NULL,"13.813618794100591","7.523533990385012","9.009116940783368","6.534369852942623","9.009143597927327","2.5913198282423","4.877496678382709","6.410831466916567"
